School,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_ordinal,Private_binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_ordinal_scaled,Private_binary_scaled
Longwood College,No,2747,1870,724,12,47,2874,118,7920,3962,550,2200,74.0,80,18.4,23,5553,62,0.4908045494124063,0.4578234048506132,0.497522156913909,-0.972731667786928,0.4300363145060855,-0.6283861383961893,-0.5490014173684451,0.12366360034857365,1.271398499406051,-0.023524770795469573,-0.1356944211524122,1.0864302146786262,3.1780538303479458,-1.222901675340174,0.6807426283218057,Medium,1,0,0.4908045494124069,0.4578234048506143,0.4975221569139077,-0.9727316677869281,0.43003631450608604,-0.6283861383961891,-0.5490014173684454,0.12366360034857528,1.2713984994060503,-0.023524770795469628,-0.13569442115241218,1.0864302146786269,0.2788113855351543,-1.2229016753402144,-0.4502103704245131,0.001818927581047415,-1.6325116659989423
Loras College,Yes,1641,1283,527,20,39,1663,170,11200,4000,500,1200,61.0,62,14.2,24,7578,70,0.017012522122773332,0.08207090016784709,0.17255324566150462,-0.2637884142137961,-0.11228069362080104,-0.4172001723840956,0.3102865577817636,-0.22919460362735344,-0.007652219861956637,-0.8382454790951654,-1.2494530951634284,0.0830645638304953,3.2188758248682006,-0.2830995943554468,0.7818403412553321,Medium,1,1,0.017012522122773936,0.08207090016784818,0.17255324566150337,-0.2637884142137962,-0.11228069362080048,-0.4172001723840954,0.31028655778176334,-0.2291946036273518,-0.007652219861957268,-0.8382454790951654,-1.2494530951634284,0.08306456383049589,0.34549454598816776,-0.2830995943554871,0.23748600324476013,0.001818927581047415,0.6125530498969481
Louisiana College,Yes,2013,1053,212,33,61,912,158,5150,3036,500,1655,64.0,74,10.5,11,7547,59,0.20703776683242356,-0.11891890621367879,-0.8520063483370274,0.5272445442404744,-0.787599765986733,-0.46015470852972556,-1.483412153110486,-0.22919460362735344,0.663567218360223,-0.6640532127193101,-0.5579571392876599,-0.9021518863751771,2.4849066497880004,-0.29448765566036084,0.5230998509687034,Low,0,1,0.20703776683242417,-0.11891890621367772,-0.8520063483370286,0.5272445442404745,-0.7875997659867324,-0.46015470852972534,-1.4834121531104862,-0.2291946036273518,0.6635672183602224,-0.6640532127193101,-0.5579571392876599,-0.9021518863751765,-0.8534518760234878,-0.29448765566040114,-1.522542900757448,-1.4114878028927562,0.6125530498969481
Louisiana State University at Baton Rouge,No,5996,4993,3079,29,57,16269,3757,5925,2980,600,2242,83.0,87,15.9,11,6741,37,1.1756399776950166,1.3925420180348922,1.7936697003254418,0.3133361961439687,1.7760773564528631,1.7153704089318045,-1.194078940490222,0.44960143907769445,1.3122353651936907,0.6316618234008086,0.4259346495311623,0.5014836937996878,2.4849066497880004,-0.618423850368644,0.8327218145430287,Low,0,0,1.1756399776950173,1.3925420180348935,1.7936697003254405,0.31333619614396874,1.7760773564528636,1.7153704089318047,-1.1940789404902221,0.44960143907769606,1.31223536519369,0.6316618234008086,0.42593464953116233,0.5014836937996884,-0.8534518760234878,-0.6184238503686843,0.5835967475096299,-1.4114878028927562,-1.6325116659989423
Louisiana Tech University,No,2397,2144,1525,22,45,6720,1822,3957,2325,618,1656,66.0,77,20.0,13,4546,45,0.3671908445799653,0.5917971570827535,1.2004317073307227,-0.12094221917214973,1.1532738143769357,1.1568916363031037,-1.9910237931069654,0.5611600807556327,0.6648435230856837,-0.5433168502400174,-0.35347352257287784,1.444591078122857,2.6390573296152584,-1.9171361761020171,0.8944513975803087,Low,0,0,0.3671908445799659,0.5917971570827547,1.2004317073307214,-0.12094221917214976,1.153273814376936,1.1568916363031039,-1.9910237931069656,0.5611600807556344,0.6648435230856831,-0.5433168502400174,-0.3534735225728778,1.4445910781228577,-0.601645107695158,-1.9171361761020576,1.0034995244474834,-1.4114878028927562,-1.6325116659989423
Loyola College,Yes,4076,3137,738,25,54,3010,184,12990,6300,600,900,86.0,88,14.7,27,9448,80,0.8418690104731877,0.9581025241597567,0.5166178783283493,0.07620224590010746,0.4729612707959354,-0.3704128641720285,0.7103218447492516,0.44960143907769445,-0.5948985251933547,0.8666156952783766,0.5124477851823425,0.20805976907672294,3.332204510175204,0.29375830838224215,0.7696270853778214,High,2,1,0.8418690104731883,0.9581025241597579,0.516617878328348,0.07620224590010746,0.472961270795936,-0.3704128641720283,0.7103218447492513,0.44960143907769606,-0.5948985251933554,0.8666156952783766,0.5124477851823425,0.20805976907672352,0.5306181538634841,0.29375830838220185,0.1544078451544627,1.4151256580548508,0.6125530498969481
Loyola Marymount University,Yes,3768,2662,753,42,64,3558,436,13592,5916,545,1328,84.0,88,14.2,10,11677,84,0.7727685615890175,0.8012592518394407,0.5366193510238092,0.9459121453121648,0.6246652935773102,0.16408930983399242,0.8366635243852356,0.08966532253072854,0.20223912342600642,0.7090601660532498,0.5124477851823425,0.0830645638304953,2.3978952727983707,0.786451849161053,0.7064755838641189,High,2,1,0.7727685615890181,0.8012592518394419,0.536619351023808,0.9459121453121649,0.6246652935773107,0.16408930983399267,0.8366635243852353,0.08966532253073016,0.20223912342600578,0.7090601660532498,0.5124477851823425,0.08306456383049589,-0.9955858819980911,0.7864518491610127,-0.27516723941048915,1.4151256580548508,0.6125530498969481
Loyola University,Yes,1891,1698,719,24,80,2740,761,11100,5870,600,750,77.0,88,11.7,14,9456,53,0.1491912856009392,0.3625190035018934,0.490598805630253,0.012544204192919125,0.3852495882633531,0.5341906841493281,0.2867347034270165,0.44960143907769445,-0.9606431574714017,0.18658916323670852,0.5124477851823425,-0.5696679334896119,2.70805020110221,0.29584177984523086,0.8979375991538868,Medium,1,1,0.1491912856009398,0.36251900350189453,0.4905988056302517,0.012544204192919118,0.38524958826335365,0.5341906841493284,0.28673470342701624,0.44960143907769606,-0.9606431574714024,0.18658916323670846,0.5124477851823425,-0.5696679334896113,-0.488944521318963,0.29584177984519056,1.0272136927551896,0.001818927581047415,0.6125530498969481
Loyola University Chicago,Yes,3579,2959,868,25,55,5244,3417,11500,5330,700,2000,75.0,95,6.2,15,13009,65,0.7272963270741717,0.9025045295958042,0.6761538930754052,0.07620224590010746,0.9558168568558418,1.6398731002288558,0.3801236666635978,1.0360807079976635,1.0664517666868942,0.045592781487855547,1.1635803366973685,-2.240907965439047,2.772588722239781,1.0167420859984386,0.8267672534227438,Medium,1,1,0.7272963270741722,0.9025045295958054,0.676153893075404,0.07620224590010746,0.9558168568558424,1.639873100228856,0.38012366666359754,1.036080707997665,1.0664517666868936,0.04559278148785549,1.1635803366973685,-2.2409079654390465,-0.3835201634208818,1.0167420859983982,0.5430920716827448,0.001818927581047415,0.6125530498969481
Luther College,Yes,1549,1392,587,38,72,2269,85,13240,3560,600,400,73.0,85,13.8,38,8949,77,-0.03716058612695644,0.16423050717643012,0.2846623599541042,0.7690207208177235,0.20367492016670652,-0.8117346098511219,0.7632467647761073,0.44960143907769445,-2.1844360203854483,-0.09172176908837011,0.25767565625110594,-0.0181691230182655,3.6635616461296463,0.15817163376040977,0.8986442866365397,High,2,1,-0.03716058612695584,0.16423050717643123,0.28466235995410294,0.7690207208177237,0.20367492016670707,-0.8117346098511217,0.763246764776107,0.44960143907769606,-2.1844360203854487,-0.09172176908837017,0.257675656251106,-0.018169123018264913,1.0718935453228027,0.15817163376036947,1.0320207888312147,1.4151256580548508,0.6125530498969481
Lycoming College,Yes,1286,1005,363,16,37,1363,74,13900,4300,500,900,75.0,81,14.0,32,8024,72,-0.21342887018169596,-0.16678732253452072,-0.22966727240360338,-0.5849046607537626,-0.32615267296916617,-0.8874268200608982,0.8998852924398955,-0.22919460362735344,-0.5948985251933547,0.045592781487855547,-0.060091883356808096,0.03258838544133381,3.4965075614664802,-0.12683687517030173,0.78149300155521,High,2,1,-0.21342887018169535,-0.16678732253451967,-0.22966727240360463,-0.5849046607537627,-0.3261526729691656,-0.887426820060898,0.8998852924398951,-0.2291946036273518,-0.5948985251933554,0.04559278148785549,-0.06009188335680806,0.03258838544133439,0.7990089285165864,-0.12683687517034203,0.23512329646065694,1.4151256580548508,0.6125530498969481
Lynchburg College,Yes,1756,1500,366,3,21,1524,280,12450,5400,450,870,62.0,66,12.4,24,8832,70,0.08031965650631273,0.23911562836029177,-0.22053657682010477,-2.488799584590381,-0.20497332035690585,-0.11597494630920409,0.5936765164083418,-0.6142542982610626,-0.663280949444848,-0.7811031790800594,-1.0407110988557453,-0.3818525909118409,3.2188758248682006,0.12468138665974937,0.8542141230068337,Medium,1,1,0.08031965650631333,0.23911562836029288,-0.22053657682010602,-2.4887995845903816,-0.2049733203569053,-0.11597494630920385,0.5936765164083415,-0.6142542982610609,-0.6632809494448486,-0.7811031790800594,-1.0407110988557453,-0.38185259091184026,0.34549454598816776,0.12468138665970907,0.7297937500279595,0.001818927581047415,0.6125530498969481
Lyndon State College,No,535,502,223,6,20,959,150,7320,4640,500,600,48.0,65,12.6,15,7114,51,-1.0771458379492982,-0.8975239579175871,-0.7912587178688802,-1.7978331880954055,-0.7276442458726138,-0.4904558228650689,-0.730512630509906,-0.22919460362735344,-1.4016057555673218,-1.4971529459749755,-1.094880026424442,-0.32895477682173246,2.772588722239781,-0.46147871894795844,0.9383177570093458,Low,0,0,-1.0771458379492975,-0.8975239579175861,-0.7912587178688815,-1.7978331880954057,-0.7276442458726132,-0.49045582286506867,-0.7305126305099063,-0.2291946036273518,-1.4016057555673225,-1.4971529459749755,-1.094880026424442,-0.32895477682173185,-0.3835201634208818,-0.46147871894799875,1.3018914012771496,-1.4114878028927562,-1.6325116659989423
Macalester College,Yes,2939,1496,452,56,86,1723,113,15909,4772,500,700,85.0,91,11.9,37,14213,77,0.5516271679143121,0.23644628872197665,0.009699900467654704,1.4803479884652575,-0.07514372951015756,-0.6529279200826904,1.2912292689885556,-0.22919460362735344,-1.0977621251970406,0.7873781516832565,0.7816568116943878,-0.5155706927336406,3.6375861597263857,1.1956475168054082,0.5090166723375298,High,2,1,0.5516271679143127,0.23644628872197776,0.009699900467653443,1.4803479884652577,-0.075143729510157,-0.6529279200826902,1.2912292689885554,-0.2291946036273518,-1.0977621251970413,0.7873781516832565,0.7816568116943878,-0.5155706927336401,1.0294623131395182,1.1956475168053677,-1.6183408233154262,1.4151256580548508,0.6125530498969481
MacMurray College,Yes,740,558,177,12,29,628,63,9620,3750,550,950,49.0,55,10.8,33,10642,59,-0.7512440275450156,-0.7839117239769355,-1.0725717045288303,-0.972731667786928,-1.253994926957381,-0.9740319705249556,-0.07941154917988634,0.12366360034857365,-0.48548409270739684,-1.4520058390430488,-1.5654940694465738,-0.8177024914772081,3.5263605246161616,0.5775159700154033,0.754054054054054,Medium,1,1,-0.7512440275450151,-0.7839117239769345,-1.0725717045288317,-0.9727316677869281,-1.2539949269573805,-0.9740319705249554,-0.07941154917988663,0.12366360034857528,-0.48548409270739745,-1.4520058390430488,-1.5654940694465738,-0.8177024914772075,0.8477740600370556,0.577515970015363,0.04847550645324447,0.001818927581047415,0.6125530498969481
Malone College,Yes,874,758,428,21,46,1605,246,9858,3700,450,1200,42.0,45,17.6,16,4796,55,-0.5869970398481862,-0.45949140721084963,-0.04910670659024408,-0.19109950858549485,-0.14976598885196743,-0.19555710302836565,-0.018146215060422285,-0.6142542982610626,-0.007652219861956637,-1.7486330391850395,-1.9161399642376822,0.9028169700855416,2.833213344056216,-1.723950287391872,0.8672768878718535,Medium,1,1,-0.5869970398481856,-0.45949140721084863,-0.049106706590245346,-0.19109950858549488,-0.14976598885196687,-0.1955571030283654,-0.018146215060422577,-0.6142542982610609,-0.007652219861957268,-1.7486330391850395,-1.9161399642376822,0.9028169700855422,-0.28448920152158647,-1.7239502873919124,0.8186505180705277,0.001818927581047415,0.6125530498969481
Manchester College,Yes,1004,802,239,23,63,909,51,10440,3850,525,1450,63.0,72,11.8,20,7940,64,-0.451660045662864,-0.40047895592682986,-0.7088084289611851,-0.05311907203067916,-0.7915540595069023,-1.0856771595189671,0.12768438698895676,-0.04910428867699247,0.3855304303022255,-0.7230390518843525,-0.6870519494859656,-0.5425747226939661,3.044522437723423,-0.1552298965786931,0.798804780876494,Medium,1,1,-0.4516600456628634,-0.40047895592682886,-0.7088084289611863,-0.05311907203067917,-0.7915540595069017,-1.085677159518967,0.12768438698895646,-0.04910428867699084,0.3855304303022249,-0.7230390518843525,-0.6870519494859656,-0.5425747226939656,0.060686441260878146,-0.1552298965787334,0.3528831103630511,0.001818927581047415,0.6125530498969481
Manhattan College,Yes,2432,1730,563,20,63,2578,254,12370,6800,500,1800,92.0,92,13.6,25,10062,79,0.38039678032778906,0.3810100868936626,0.2414781323028332,-0.2637884142137961,0.32739949409217656,-0.17597858877416256,0.5761147458728345,-0.22919460362735344,0.8415717373866589,1.3613470368188663,0.8746535950171559,-0.06921364143108524,3.258096538021482,0.44616760207494505,0.7113486842105263,Medium,1,1,0.3803967803277897,0.3810100868936637,0.24147813230283194,-0.2637884142137962,0.3273994940921771,-0.1759785887741623,0.5761147458728342,-0.2291946036273518,0.8415717373866582,1.3613470368188663,0.8746535950171559,-0.06921364143108466,0.4095619963667674,0.44616760207490475,-0.24201897779794065,0.001818927581047415,0.6125530498969481
Manhattanville College,Yes,962,750,212,21,54,830,150,14700,6550,450,400,97.0,97,11.3,24,11291,70,-0.49322123543859764,-0.47061383620089015,-0.8520063483370274,-0.19109950858549485,-0.9018018714840295,-0.4904558228650689,1.0599091241292744,-0.6142542982610626,-2.1844360203854483,1.7988961457720525,1.3645882269351624,-0.6789541283407586,3.2188758248682006,0.7119907719024896,0.7796257796257796,High,2,1,-0.493221235438597,-0.47061383620088915,-0.8520063483370286,-0.19109950858549488,-0.9018018714840289,-0.49045582286506867,1.0599091241292742,-0.6142542982610609,-2.1844360203854487,1.7988961457720525,1.3645882269351624,-0.6789541283407581,0.34549454598816776,0.7119907719024493,0.22242190379365073,1.4151256580548508,0.6125530498969481
Mankato State University,No,3073,2672,1547,9,29,9649,1792,4300,2643,450,1660,57.0,68,19.0,11,5801,68,0.5916024099162774,0.8048609400425857,1.213174774235727,-1.3330274833513367,1.4227455438033358,1.1445420441442986,-1.8358154428499396,-0.6142542982610626,0.66994161620873,-1.057594035693021,-0.9283307329438812,1.222108344767349,2.4849066497880004,-1.0810716245337821,0.8695086234949561,Low,0,0,0.591602409916278,0.8048609400425869,1.2131747742357257,-1.333027483351337,1.4227455438033363,1.1445420441442988,-1.8358154428499398,-0.6142542982610609,0.6699416162087294,-1.057594035693021,-0.9283307329438812,1.2221083447673498,-0.8534518760234878,-1.0810716245338226,0.8338314400762042,-1.4114878028927562,-1.6325116659989423
Marian College of Fond du Lac,Yes,824,670,337,15,41,1160,653,9400,3400,500,1100,37.0,37,8.4,21,5352,59,-0.6449068227399252,-0.5893609926995769,-0.3126400049294782,-0.6744109272506594,-0.5064976273717406,0.43045216020189175,-0.13693542017306337,-0.22919460362735344,-0.18659120676503163,-1.9327735892457512,-2.1196483779539492,-1.5221214688076337,3.091042453358316,-1.3452225459391844,0.8131067961165048,Medium,1,1,-0.6449068227399246,-0.5893609926995759,-0.31264000492947946,-0.6744109272506595,-0.5064976273717401,0.430452160201892,-0.13693542017306368,-0.2291946036273518,-0.18659120676503227,-1.9327735892457512,-2.1196483779539492,-1.522121468807633,0.13667737956055104,-1.3452225459392249,0.45016962388868464,0.001818927581047415,0.6125530498969481
Marietta College,Yes,1611,960,342,27,60,1089,210,13850,3920,470,810,80.0,97,13.2,30,10223,96,-0.000286788212737428,-0.21393812235772391,-0.2961222342619692,0.19803987368047163,-0.5788827269964539,-0.2914502513632972,0.8896850314583712,-0.4559627308877755,-0.8068585572048644,0.404985518976676,1.3645882269351624,-0.17218743851993448,3.4339872044851463,0.4837783977991974,0.595903165735568,High,2,1,-0.0002867882127368244,-0.21393812235772286,-0.2961222342619705,0.19803987368047166,-0.5788827269964534,-0.291450251363297,0.8896850314583709,-0.4559627308877739,-0.8068585572048651,0.40498551897667595,1.3645882269351624,-0.1721874385199339,0.696881263144984,0.4837783977991571,-1.0273133440888897,1.4151256580548508,0.6125530498969481
Marist College,Yes,4731,3171,830,12,31,3557,658,10700,5925,550,1200,74.0,81,17.6,34,8408,69,0.9718457680889685,0.9683381052168885,0.6325320777817226,-0.972731667786928,0.6244149702319841,0.43558507267420293,0.19110784129153285,0.12366360034857365,-0.007652219861956637,-0.023524770795469573,-0.060091883356808096,0.9028169700855416,3.5553480614894135,-0.002655564812574758,0.6702599873176919,Medium,1,1,0.971845768088969,0.9683381052168897,0.6325320777817214,-0.9727316677869281,0.6244149702319847,0.43558507267420316,0.19110784129153255,0.12366360034857528,-0.007652219861957268,-0.023524770795469628,-0.06009188335680806,0.9028169700855422,0.8951255085680089,-0.0026555648126150634,-0.5215163772156444,0.001818927581047415,0.6125530498969481
Marquette University,Yes,5152,4600,1685,36,71,7016,804,11610,4760,600,1950,75.0,94,13.5,25,9982,77,1.0455687360586747,1.3169222819079065,1.2886172608896456,0.6753287453312369,1.1865130994910422,0.5718300632983053,0.40543054269898315,0.44960143907769445,1.0122534250473663,0.045592781487855547,1.0656043502924986,-0.09484535878691201,3.258096538021482,0.42713189464387874,0.8928571428571429,Medium,1,1,1.0455687360586754,1.3169222819079078,1.2886172608896442,0.675328745331237,1.1865130994910427,0.5718300632983055,0.4054305426989829,0.44960143907769606,1.0122534250473656,0.04559278148785549,1.0656043502924986,-0.09484535878691143,0.4095619963667674,0.42713189464383844,0.9926549349902808,0.001818927581047415,0.6125530498969481
Marshall University,Yes,4226,3666,2007,14,60,7703,2339,5094,4010,700,1560,77.0,86,16.6,10,6203,50,0.8735199901734554,1.1053261131554908,1.4399664595028223,-0.768473675269448,1.2574811092636031,1.3451608388976657,-1.5053985439238686,1.0360807079976635,0.5389373745605943,0.18658916323670852,0.3410143789166372,0.6686666659070798,2.3978952727983707,-0.8699969464508326,0.8674869853289162,Low,0,1,0.8735199901734559,1.1053261131554921,1.439966459502821,-0.7684736752694481,1.2574811092636036,1.345160838897666,-1.5053985439238688,1.036080707997665,0.5389373745605937,0.18658916323670846,0.3410143789166373,0.6686666659070803,-0.9955858819980911,-0.8699969464508729,0.8200796627578476,-1.4114878028927562,0.6125530498969481
Mary Baldwin College,Yes,499,441,199,26,52,846,377,11200,7400,600,1300,66.0,79,6.8,50,10819,90,-1.1481415823516226,-1.0378370230910239,-0.9286672526447329,0.1379929544107909,-0.8784667292253117,0.07078414185244891,0.3102865577817636,0.44960143907769445,0.15797762169666751,-0.5433168502400174,-0.20978440474634713,-2.036203154870672,3.9318256327243257,0.6154223597226628,0.8837675350701403,Medium,1,1,-1.148141582351622,-1.037837023091023,-0.9286672526447342,0.13799295441079093,-0.8784667292253111,0.07078414185244915,0.31028655778176334,0.44960143907769606,0.15797762169666688,-0.5433168502400174,-0.2097844047463471,-2.0362031548706714,1.5101056089930909,0.6154223597226225,0.930824749797983,0.001818927581047415,0.6125530498969481
Mary Washington College,No,4350,2178,756,39,78,2997,736,6490,4942,650,2102,75.0,80,17.6,30,5358,84,0.8987879679441562,0.6071321007088007,0.5405644989846419,0.8144962912549336,0.46896128451325036,0.511416589976082,-0.9984940856865023,0.7526774068770612,1.1732322498985348,0.045592781487855547,-0.1356944211524122,0.9028169700855416,3.4339872044851463,-1.3414689669260036,0.5006896551724138,Low,0,0,0.8987879679441567,0.607132100708802,0.5405644989846407,0.8144962912549337,0.4689612845132509,0.5114165899760822,-0.9984940856865027,0.7526774068770629,1.1732322498985341,0.04559278148785549,-0.13569442115241218,0.9028169700855422,0.696881263144984,-1.341468966926044,-1.674983642838923,-1.4114878028927562,-1.6325116659989423
Marymount College Tarrytown,Yes,478,327,117,9,34,731,370,11510,6450,575,1075,71.0,93,10.3,30,10502,77,-1.192140926635304,-1.3665988771657833,-1.602296443437941,-1.3330274833513367,-1.0595363505064501,0.058854027802434455,0.38243084587087894,0.28972012752516596,-0.23367680842349908,-0.2253537109704769,0.9692990979140862,-0.9589736432806009,3.4339872044851463,0.5468378860030478,0.6841004184100419,Medium,1,1,-1.1921409266353034,-1.3665988771657824,-1.6022964434379423,-1.333027483351337,-1.0595363505064497,0.05885402780243469,0.38243084587087867,0.28972012752516757,-0.23367680842349972,-0.22535371097047696,0.9692990979140862,-0.9589736432806003,0.696881263144984,0.5468378860030075,-0.4273696948026918,0.001818927581047415,0.6125530498969481
Marymount Manhattan College,Yes,695,535,239,21,30,988,785,10200,7000,350,1100,63.0,76,11.7,20,10622,68,-0.813677452142826,-0.8290300689495343,-0.7088084289611851,-0.19109950858549485,-0.6924095012304675,0.5554281226120905,0.06821195754654148,-1.5119094047906834,-0.18659120676503163,-0.7230390518843525,-0.4230962065588109,-0.5696679334896119,3.044522437723423,0.573171596148469,0.7697841726618705,Medium,1,1,-0.8136774521428255,-0.8290300689495333,-0.7088084289611863,-0.19109950858549488,-0.692409501230467,0.5554281226120907,0.06821195754654119,-1.5119094047906818,-0.18659120676503227,-0.7230390518843525,-0.42309620655881086,-0.5696679334896113,0.060686441260878146,0.5731715961484287,0.15547639905598495,0.001818927581047415,0.6125530498969481
Marymount University,Yes,941,772,214,10,30,1247,776,11390,5280,500,750,77.0,82,10.6,17,8575,55,-0.5147380558031105,-0.4403258503027566,-0.8406946366679483,-1.2041414384332418,-0.4248340389123247,0.547533550641871,0.3546572622011375,-0.22919460362735344,-0.9606431574714017,0.18658916323670852,0.01703484187169807,-0.8738990280930917,2.8903717578961645,0.048656713840758904,0.820403825717322,Medium,1,1,-0.5147380558031099,-0.4403258503027556,-0.8406946366679495,-1.204141438433242,-0.42483403891232413,0.5475335506418713,0.35465726220113725,-0.2291946036273518,-0.9606431574714024,0.18658916323670846,0.017034841871698108,-0.8738990280930912,-0.1911203270674524,0.048656713840718596,0.4998061651063757,0.001818927581047415,0.6125530498969481
Maryville College,Yes,1464,888,176,26,52,624,128,11200,4208,500,1642,80.0,90,11.1,43,8317,51,-0.09037197783414273,-0.29452658494305894,-1.0795968539072518,0.1379929544107909,-1.2623190197425331,-0.5819923517098765,0.3102865577817636,-0.22919460362735344,0.6469099571202959,0.404985518976676,0.6902976719925955,-0.7341609556836688,3.784189633918261,-0.03128291531012249,0.6065573770491803,Medium,1,1,-0.09037197783414214,-0.29452658494305795,-1.0795968539072531,0.13799295441079093,-1.2623190197425327,-0.5819923517098763,0.31028655778176334,-0.2291946036273518,0.6469099571202952,0.40498551897667595,0.6902976719925955,-0.7341609556836682,1.2689406411191924,-0.0312829153101628,-0.9548402655980351,0.001818927581047415,0.6125530498969481
Maryville University,Yes,549,397,169,26,51,1343,1751,9250,4550,425,1350,52.0,58,13.1,13,5925,61,-1.0509103946993723,-1.1526009240046486,-1.1300989309821179,0.1379929544107909,-0.34241972986956043,1.1273594474557256,-0.17666519467420225,-0.8209747619128162,0.23641393778204187,-1.3110239587515067,-1.4375163915219222,-0.1981197138629203,2.6390573296152584,-1.0136125893860912,0.7231329690346083,Medium,1,1,-1.0509103946993716,-1.1526009240046478,-1.1300989309821192,0.13799295441079093,-0.3424197298695599,1.1273594474557258,-0.17666519467420255,-0.8209747619128145,0.23641393778204123,-1.3110239587515067,-1.4375163915219222,-0.1981197138629197,-0.601645107695158,-1.0136125893861316,-0.1618588069626659,0.001818927581047415,0.6125530498969481
Marywood College,Yes,1107,859,323,13,51,1452,402,11040,4500,600,700,65.0,76,11.8,30,9034,66,-0.35715990450885043,-0.3289803431940338,-0.36043666606446545,-0.867676873013996,-0.2571368633454987,0.11182218825857136,0.27253661788993777,0.44960143907769445,-1.0977621251970406,-0.6041457749675595,-0.4230962065588109,-0.5425747226939661,3.4339872044851463,0.18208158879143505,0.7759710930442638,Medium,1,1,-0.3571599045088498,-0.3289803431940328,-0.3604366660644667,-0.8676768730139961,-0.2571368633454981,0.1118221882585716,0.2725366178899375,0.44960143907769606,-1.0977621251970413,-0.6041457749675595,-0.42309620655881086,-0.5425747226939656,0.696881263144984,0.18208158879139474,0.19756165091474817,0.001818927581047415,0.6125530498969481
Massachusetts Institute of Technology,Yes,6411,2140,1078,96,99,4481,28,20100,5975,725,1600,99.0,99,10.1,35,33541,94,1.2325633952787982,0.5899759721036429,0.8831038348529832,2.594031774135042,0.8249568972013425,-1.3900837948934839,2.0134989748534267,1.1712232060564816,0.5922469197566411,1.9803465843944406,1.572409762644023,-1.0162263078285314,3.58351893845611,2.550003006545821,0.33380127905163,High,2,1,1.2325633952787989,0.5899759721036442,0.8831038348529819,2.5940317741350425,0.824956897201343,-1.3900837948934837,2.013498974853426,1.1712232060564831,0.5922469197566405,1.9803465843944406,1.572409762644023,-1.0162263078285307,0.9411429344911897,2.5500030065457806,-2.810207454887759,1.4151256580548508,0.6125530498969481
Mayville State University,No,233,233,153,5,12,658,58,4486,2516,600,1900,68.0,68,15.7,11,6971,51,-1.948238590127767,-1.7474639410272363,-1.255200248358367,-1.991623129577312,-1.19355576674551,-1.0179999910485702,-1.7550331807304491,0.44960143907769445,0.9567527520563348,-0.4188949777661247,-0.9283307329438812,0.4531942340637835,2.4849066497880004,-0.5201155153614888,1.0,Low,0,0,-1.9482385901277663,-1.7474639410272355,-1.2552002483583684,-1.9916231295773121,-1.1935557667455094,-1.01799999104857,-1.7550331807304493,0.44960143907769606,0.9567527520563341,-0.4188949777661248,-0.9283307329438812,0.4531942340637841,-0.8534518760234878,-0.5201155153615291,1.7214721572963374,-1.4114878028927562,-1.6325116659989423
McKendree College,Yes,1002,555,119,16,43,836,684,7680,3740,500,800,70.0,74,17.7,21,6652,52,-0.45359651860739053,-0.7896828045621708,-1.5799407526309897,-0.5849046607537626,-0.8929874370094173,0.46172263461915913,-0.6204837466933623,-0.22919460362735344,-0.831740799103585,-0.29078845475452025,-0.5579571392876599,0.9259436201670271,3.091042453358316,-0.6578652682482058,0.5538922155688623,Medium,1,1,-0.4535965186073899,-0.7896828045621698,-1.579940752630991,-0.5849046607537627,-0.8929874370094167,0.46172263461915936,-0.6204837466933626,-0.2291946036273518,-0.8317407991035857,-0.2907884547545203,-0.5579571392876599,0.9259436201670277,0.13667737956055104,-0.6578652682482461,-1.3130841814869652,0.001818927581047415,0.6125530498969481
McMurry University,Yes,578,411,187,25,50,880,477,6930,3452,400,1525,57.0,64,11.0,11,6383,32,-0.9987772257402141,-1.114668160682745,-1.004742218081847,0.07620224590010746,-0.8306185257214158,0.22243802574620308,-0.8537995141224842,-1.0385747644412713,0.4912429215254467,-1.057594035693021,-1.1477182127095475,-0.7619093999483375,2.4849066497880004,-0.7821940639936997,0.7110726643598616,Low,0,1,-0.9987772257402135,-1.1146681606827442,-1.0047422180818484,0.07620224590010746,-0.8306185257214153,0.22243802574620333,-0.8537995141224846,-1.0385747644412697,0.4912429215254461,-1.057594035693021,-1.1477182127095475,-0.761909399948337,-0.8534518760234878,-0.78219406399374,-0.24389654599266006,-1.4114878028927562,0.6125530498969481
